ID,"Street Address
City, State","Building
Registration
Number",HPD-BIN,HUD_ID,HPD-BBL,HPD-complaints S1-2019,HPD-complaints S2-2020,increase
106149599999999991020630014,NULL,111111,1061495,9999999999,1020630014,#N/A,#N/A,#N/A
106180399999999991020730039,NULL,111111,1061803,9999999999,1020730039,#N/A,#N/A,#N/A
106274999999999991021170012,NULL,111111,1062749,9999999999,1021170012,#N/A,#N/A,#N/A
106299999999999991021250032,NULL,111111,1062999,9999999999,1021250032,#N/A,#N/A,#N/A
106099299999999991020500105,NULL,111111,1060992,9999999999,1020500105,#N/A,#N/A,#N/A
106184099999999991020730157,NULL,111111,1061840,9999999999,1020730157,#N/A,#N/A,#N/A
106336099999999991021370058,NULL,111111,1063360,9999999999,1021370058,#N/A,#N/A,#N/A
106129799999999991020597502,NULL,111111,1061297,9999999999,1020597502,#N/A,#N/A,#N/A
106160199999999991020660054,NULL,111111,1061601,9999999999,1020660054,#N/A,#N/A,#N/A
106402699999999991021690018,NULL,111111,1064026,9999999999,1021690018,#N/A,#N/A,#N/A
106507699999999991022500014,NULL,111111,1065076,9999999999,1022500014,#N/A,#N/A,#N/A
106401499999999991021680061,NULL,111111,1064014,9999999999,1021680061,1,,
106229899999999991020870029,NULL,111111,1062298,9999999999,1020870029,#N/A,#N/A,#N/A
106425699999999991021760005,NULL,111111,1064256,9999999999,1021760005,#N/A,#N/A,#N/A
106439499999999991021800032,NULL,111111,1064394,9999999999,1021800032,#N/A,#N/A,#N/A
108875799999999991021390250,NULL,111111,1088757,9999999999,1021390250,#N/A,#N/A,#N/A
180786199999999991021230086,NULL,111111,1807861,9999999999,1021230086,#N/A,#N/A,#N/A
106314999999999991021300155,NULL,111111,1063149,9999999999,1021300155,#N/A,#N/A,#N/A
106137499999999991020600140,NULL,111111,1061374,9999999999,1020600140,#N/A,#N/A,#N/A
106200299999999991020790053,NULL,111111,1062002,9999999999,1020790053,#N/A,#N/A,#N/A
106252199999999991021080071,NULL,111111,1062521,9999999999,1021080071,#N/A,#N/A,#N/A
106253899999999991021090025,NULL,111111,1062538,9999999999,1021090025,#N/A,#N/A,#N/A
106102899999999991020500188,NULL,111111,1061028,9999999999,1020500188,#N/A,#N/A,#N/A
106287599999999991021200052,NULL,111111,1062875,9999999999,1021200052,#N/A,#N/A,#N/A
106277699999999991021170050,NULL,111111,1062776,9999999999,1021170050,#N/A,#N/A,#N/A
106291299999999991021220008,NULL,111111,1062912,9999999999,1021220008,#N/A,#N/A,#N/A
106446799999999991021800513,NULL,111111,1064467,9999999999,1021800513,#N/A,#N/A,#N/A
106308099999999991021280047,NULL,111111,1063080,9999999999,1021280047,#N/A,#N/A,#N/A
106177399999999991020720055,NULL,111111,1061773,9999999999,1020720055,#N/A,#N/A,#N/A
106188299999999991020750011,NULL,111111,1061882,9999999999,1020750011,#N/A,#N/A,#N/A
106190399999999991020767501,NULL,111111,1061903,9999999999,1020767501,#N/A,#N/A,#N/A
106228099999999991020860048,NULL,111111,1062280,9999999999,1020860048,#N/A,#N/A,#N/A
108760199999999991021107501,NULL,111111,1087601,9999999999,1021107501,#N/A,#N/A,#N/A
106191199999999991020760029,NULL,111111,1061911,9999999999,1020760029,#N/A,#N/A,#N/A
106251199999999991021080055,NULL,111111,1062511,9999999999,1021080055,#N/A,#N/A,#N/A
108186899999999991021390219,NULL,111111,1081868,9999999999,1021390219,#N/A,#N/A,#N/A
107720399999999991022470015,NULL,111111,1077203,9999999999,1022470015,#N/A,#N/A,#N/A
106364299999999991021540007,NULL,111111,1063642,9999999999,1021540007,#N/A,#N/A,#N/A
108251099999999991022470020,NULL,111111,1082510,9999999999,1022470020,#N/A,#N/A,#N/A
108235899999999991021790170,NULL,111111,1082358,9999999999,1021790170,,2,
106115999999999991020530124,NULL,111111,1061159,9999999999,1020530124,#N/A,#N/A,#N/A
106178199999999991020730010,NULL,111111,1061781,9999999999,1020730010,#N/A,#N/A,#N/A
106143799999999991020620010,NULL,111111,1061437,9999999999,1020620010,#N/A,#N/A,#N/A
106298199999999991021230092,NULL,111111,1062981,9999999999,1021230092,#N/A,#N/A,#N/A
106163299999999991020670050,NULL,111111,1061632,9999999999,1020670050,#N/A,#N/A,#N/A
108933299999999991020627501,NULL,111111,1089332,9999999999,1020627501,#N/A,#N/A,#N/A
106326499999999991021340152,NULL,111111,1063264,9999999999,1021340152,#N/A,#N/A,#N/A
108707999999999991021807503,NULL,111111,1087079,9999999999,1021807503,#N/A,#N/A,#N/A
106348699999999991021420073,NULL,111111,1063486,9999999999,1021420073,#N/A,#N/A,#N/A
106182799999999991020730063,NULL,111111,1061827,9999999999,1020730063,#N/A,#N/A,#N/A
106178999999999991020730018,NULL,111111,1061789,9999999999,1020730018,#N/A,#N/A,#N/A
106124399999999991020580024,NULL,111111,1061243,9999999999,1020580024,#N/A,#N/A,#N/A
106295199999999991021220181,NULL,111111,1062951,9999999999,1021220181,#N/A,#N/A,#N/A
106231499999999991020870104,NULL,111111,1062314,9999999999,1020870104,#N/A,#N/A,#N/A
106174999999999991020710057,NULL,111111,1061749,9999999999,1020710057,#N/A,#N/A,#N/A
106241799999999991020930143,NULL,111111,1062417,9999999999,1020930143,#N/A,#N/A,#N/A
106163399999999991020670054,NULL,111111,1061633,9999999999,1020670054,#N/A,#N/A,#N/A
106223999999999991020840043,NULL,111111,1062239,9999999999,1020840043,#N/A,#N/A,#N/A
106146399999999991020620051,NULL,111111,1061463,9999999999,1020620051,#N/A,#N/A,#N/A
106498099999999991022400037,NULL,111111,1064980,9999999999,1022400037,#N/A,#N/A,#N/A
106144599999999991020620026,NULL,111111,1061445,9999999999,1020620026,#N/A,#N/A,#N/A
106222999999999991020840022,NULL,111111,1062229,9999999999,1020840022,#N/A,#N/A,#N/A
106368299999999991021540089,NULL,111111,1063682,9999999999,1021540089,#N/A,#N/A,#N/A
106381299999999991021580015,NULL,111111,1063812,9999999999,1021580015,#N/A,#N/A,#N/A
106490999999999991022340039,"64 VERMILYEA AVE
NEW YORK, NY",108419,1064909,9999999999,1022340039,52,57,0.09615384615
106264399999999991021110043,"467 W 164TH ST
NEW YORK, NY",126385,1062643,9999999999,1021110043,5,60,11
106436899999999991021790269,"240 CABRINI BLVD
NEW YORK, NY",108098,1064368,9999999999,1021790269,3,15,
106475799999999991022200035,"34 POST AVE
NEW YORK, NY",113705,1064757,9999999999,1022200035,2,22,
106425799999999991021760009,"400 FORT WASHINGTON AVE
NEW YORK, NY",107350,1064257,9999999999,1021760009,1,13,
1087447NYC20071651022180035,"228 NAGLE AVE
NEW YORK, NY",142782,1087447,NYC2007165,1022180035,1,18,
106357299999999991021450047,"84 WADSWORTH AVE
NEW YORK, NY",109943,1063572,9999999999,1021450047,1,29,
106472099999999991022180001,"569 ACADEMY ST
NEW YORK, NY",100627,1064720,9999999999,1022180001,1,14,
106380699999999991021580001,NULL,111111,1063806,9999999999,1021580001,8,16,
106277799999999991021170051,"525 W 158TH ST
NEW YORK, NY",119135,1062777,9999999999,1021170051,3,15,
106408999999999991021700336,NULL,111111,1064089,9999999999,1021700336,1,14,
106478099999999991022220025,NULL,111111,1064780,9999999999,1022220025,2,28,
106499399999999991022420037,NULL,111111,1064993,9999999999,1022420037,1,11,
106307999999999991021280044,NULL,111111,1063079,9999999999,1021280044,4,28,
106194099999999991020770030,"1722 AMSTERDAM AVE
NEW YORK, NY",108481,1061940,9999999999,1020770030,,15,
106351999999999991021420247,"647 W 174TH ST
NEW YORK, NY",107645,1063519,9999999999,1021420247,1,5,
106367699999999991021540076,"558 W 184TH ST
NEW YORK, NY",130050,1063676,9999999999,1021540076,3,27,
106173099999999991020710015,"51 HAMILTON PL
NEW YORK, NY",104351,1061730,9999999999,1020710015,1,8,
106187199999999991020740057,"532 W 143RD ST
NEW YORK, NY",111854,1061871,9999999999,1020740057,2,10,
106393399999999991021640058,"200 WADSWORTH AVE
NEW YORK, NY",133364,1063933,9999999999,1021640058,6,8,
106498999999999991022420026,NULL,111111,1064989,9999999999,1022420026,3,12,
106313499999999991021300040,"520 W 174TH ST
NEW YORK, NY",101399,1063134,9999999999,1021300040,3,11,
106117799999999991020540035,"22 SAINT NICHOLAS PL
NEW YORK, NY",107063,1061177,9999999999,1020540035,5,18,
106346999999999991021420001,"250 FORT WASHINGTON AVE
NEW YORK, NY",103860,1063469,9999999999,1021420001,1,6,
106446899999999991021800522,"225 BENNETT AVE
NEW YORK, NY",107648,1064468,9999999999,1021800522,2,3,
106229199999999991020870018,"625 W 138TH ST
NEW YORK, NY",124205,1062291,9999999999,1020870018,14,47,2.357142857
106218899999999991020830026,"511 W 151ST ST
NEW YORK, NY",117782,1062188,9999999999,1020830026,1,7,
106325299999999991021340071,"790 RIVERSIDE DR
NEW YORK, NY",104379,1063252,9999999999,1021340071,2,9,
106359599999999991021520034,"283 AUDUBON AVE
NEW YORK, NY",114027,1063595,9999999999,1021520034,1,3,
106385999999999991021590093,NULL,111111,1063859,9999999999,1021590093,2,9,
106348199999999991021420050,"270 FORT WASHINGTON AVE
NEW YORK, NY",104762,1063481,9999999999,1021420050,3,17,
106185799999999991020740023,"507 W 142ND ST
NEW YORK, NY",126912,1061857,9999999999,1020740023,1,10,
106157799999999991020650021,"417 W 150TH ST
NEW YORK, NY",120745,1061577,9999999999,1020650021,1,8,
106215799999999991020820039,"506 W 151ST ST
NEW YORK, NY",113476,1062157,9999999999,1020820039,3,8,
106336999999999991021370119,"100 FORT WASHINGTON AVE
NEW YORK, NY",104097,1063369,9999999999,1021370119,3,6,
106476099999999991022200041,"22 POST AVE
NEW YORK, NY",113707,1064760,9999999999,1022200041,2,8,
106389299999999991021610130,NULL,111111,1063892,9999999999,1021610130,2,6,
106343399999999991021390293,NULL,111111,1063433,9999999999,1021390293,2,6,
106371699999999991021550095,"505 W 183RD ST
NEW YORK, NY",104778,1063716,9999999999,1021550095,2,15,
106194899999999991020770038,"510 W 146TH ST
NEW YORK, NY",113794,1061948,9999999999,1020770038,2,7,
106329199999999991021350020,"853 RIVERSIDE DR
NEW YORK, NY",118613,1063291,9999999999,1021350020,1,6,
106293899999999991021220120,"1061 SAINT NICHOLAS AVE
NEW YORK, NY",106999,1062938,9999999999,1021220120,1,6,
106508499999999991022500075,"260 SEAMAN AVE
NEW YORK, NY",102695,1065084,9999999999,1022500075,1,7,
106351399999999991021420217,NULL,111111,1063513,9999999999,1021420217,1,6,
106192899999999991020770001,NULL,111111,1061928,9999999999,1020770001,1,7,
106234599999999991020890029,NULL,111111,1062345,9999999999,1020890029,,13,
106440699999999991021800078,NULL,111111,1064406,9999999999,1021800078,26,110,3.230769231
106274299999999991021160050,"523 W 157TH ST
NEW YORK, NY",129209,1062742,9999999999,1021160050,2,5,
106475399999999991022200027,"580 ACADEMY ST
NEW YORK, NY",101321,1064753,9999999999,1022200027,7,27,2.857142857
106508099999999991022500050,"583 W 215TH ST
NEW YORK, NY",122212,1065080,9999999999,1022500050,1,6,
106264699999999991021110047,NULL,111111,1062646,9999999999,1021110047,1,2,
106313699999999991021300044,NULL,111111,1063136,9999999999,1021300044,2,7,
106307199999999991021280029,NULL,111111,1063071,9999999999,1021280029,4,47,10.75
106412699999999991021710028,"36 ELLWOOD ST
NEW YORK, NY",107521,1064126,9999999999,1021710028,4,17,
106292099999999991021220018,NULL,111111,1062920,9999999999,1021220018,2,13,
106472599999999991022180014,"83 POST AVE
NEW YORK, NY",126654,1064725,9999999999,1022180014,5,11,
106415499999999991021740001,NULL,111111,1064154,9999999999,1021740001,1,11,
106503799999999991022430372,NULL,111111,1065037,9999999999,1022430372,,10,
106307599999999991021280038,"510 W 172ND ST
NEW YORK, NY",106913,1063075,9999999999,1021280038,7,21,
106358699999999991021490101,"480 W 187TH ST
NEW YORK, NY",104555,1063586,9999999999,1021490101,27,138,4.111111111
106129599999999991020590027,"468 W 144TH ST
NEW YORK, NY",113175,1061295,9999999999,1020590027,6,14,
106477799999999991022220007,NULL,111111,1064777,9999999999,1022220007,2,10,
106244399999999991020960026,NULL,111111,1062443,9999999999,1020960026,6,16,
106393199999999991021640044,NULL,111111,1063931,9999999999,1021640044,9,20,
106364999999999991021540024,NULL,111111,1063649,9999999999,1021540024,8,23,
106130299999999991020590034,"473 W 144TH ST
NEW YORK, NY",110968,1061302,9999999999,1020590034,1,5,
106277899999999991021170054,"529 W 158TH ST
NEW YORK, NY",104349,1062778,9999999999,1021170054,2,5,
106429599999999991021770046,"5 CABRINI BLVD
NEW YORK, NY",106718,1064295,9999999999,1021770046,3,10,
106357399999999991021450049,"82 WADSWORTH AVE
NEW YORK, NY",122213,1063573,9999999999,1021450049,4,9,
106425899999999991021760011,"718 W 178TH ST
NEW YORK, NY",101295,1064258,9999999999,1021760011,,4,
106438799999999991021800015,"730 W 183RD ST
NEW YORK, NY",101557,1064387,9999999999,1021800015,1,2,
106179199999999991020730020,NULL,111111,1061791,9999999999,1020730020,2,10,
106410199999999991021700500,NULL,111111,1064101,9999999999,1021700500,2,10,
106399799999999991021680015,NULL,111111,1063997,9999999999,1021680015,1,2,
106485499999999991022270021,NULL,111111,1064854,9999999999,1022270021,97,328,2.381443299
106498699999999991022410042,"677 W 204TH ST
NEW YORK, NY",107343,1064986,9999999999,1022410042,4,28,
106338699999999991021380134,"238 FORT WASHINGTON AVE
NEW YORK, NY",109031,1063386,9999999999,1021380134,6,13,
106333499999999991021360160,"667 W 161ST ST
NEW YORK, NY",115519,1063334,9999999999,1021360160,4,8,
106358599999999991021490097,"490 W 187TH ST
NEW YORK, NY",108662,1063585,9999999999,1021490097,3,8,
106499199999999991022420033,"647 W 207TH ST
NEW YORK, NY",124823,1064991,9999999999,1022420033,2,6,
106388499999999991021610103,"569 W 192ND ST
NEW YORK, NY",109201,1063884,9999999999,1021610103,1,6,
106470899999999991022170007,NULL,111111,1064708,9999999999,1022170007,12,15,
107739299999999991022410001,"47 COOPER ST
NEW YORK, NY",140969,1077392,9999999999,1022410001,3,11,
107739299999999991022410001,"49 COOPER ST
NEW YORK, NY",140970,1077392,9999999999,1022410001,3,11,
106122199999999991020580001,NULL,111111,1061221,9999999999,1020580001,10,19,
1061945NYC20023001020770035,"1732 AMSTERDAM AVE
NEW YORK, NY",101231,1061945,NYC2002300,1020770035,1,4,
106136499999999991020600052,"454 W 146TH ST
NEW YORK, NY",111840,1061364,9999999999,1020600052,1,4,
106269599999999991021140066,"535 W 155TH ST
NEW YORK, NY",121540,1062695,9999999999,1021140066,1,4,
106333899999999991021360180,"656 W 162ND ST
NEW YORK, NY",101564,1063338,9999999999,1021360180,7,15,
106347899999999991021420036,"650 W 171ST ST
NEW YORK, NY",115356,1063478,9999999999,1021420036,1,2,
106306599999999991021280012,"570 W 172ND ST
NEW YORK, NY",125974,1063065,9999999999,1021280012,2,2,
106316299999999991021310033,"191 AUDUBON AVE
NEW YORK, NY",131999,1063162,9999999999,1021310033,1,2,
106359099999999991021490120,"485 W 187TH ST
NEW YORK, NY",111083,1063590,9999999999,1021490120,13,37,1.846153846
106494499999999991022370045,"678 ACADEMY ST
NEW YORK, NY",113035,1064944,9999999999,1022370045,1,4,
106506999999999991022480032,"80 SEAMAN AVE
NEW YORK, NY",108810,1065069,9999999999,1022480032,2,5,
106483999999999991022260009,"115 VERMILYEA AVE
NEW YORK, NY",104080,1064839,9999999999,1022260009,4,14,
106399699999999991021680011,"608 W 188TH ST
NEW YORK, NY",107339,1063996,9999999999,1021680011,1,3,
106136299999999991020600047,NULL,111111,1061362,9999999999,1020600047,1,8,
106337899999999991021370190,NULL,111111,1063378,9999999999,1021370190,1,4,
106450799999999991022020033,NULL,111111,1064507,9999999999,1022020033,20,58,1.9
106157599999999991020650014,NULL,111111,1061575,9999999999,1020650014,11,23,1.090909091
106267699999999991021120015,NULL,111111,1062676,9999999999,1021120015,6,13,
106134199999999991020600011,"475 W 145TH ST
NEW YORK, NY",108082,1061341,9999999999,1020600011,10,28,1.8
106202099999999991020800014,"539 W 148TH ST
NEW YORK, NY",138824,1062020,9999999999,1020800014,1,2,
106318899999999991021320035,"506 W 178TH ST
NEW YORK, NY",125335,1063188,9999999999,1021320035,4,1,
106382799999999991021580057,"565 W 188TH ST
NEW YORK, NY",110246,1063827,9999999999,1021580057,3,9,
106249399999999991021080003,NULL,111111,1062493,9999999999,1021080003,4,5,
106269199999999991021140030,NULL,111111,1062691,9999999999,1021140030,5,11,
106285499999999991021200008,NULL,111111,1062854,9999999999,1021200008,,10,
106388199999999991021610079,"559 W 190TH ST
NEW YORK, NY",132136,1063881,9999999999,1021610079,2,1,
106493899999999991022370023,NULL,111111,1064938,9999999999,1022370023,5,10,
106349099999999991021420084,NULL,111111,1063490,9999999999,1021420084,2,3,
106315899999999991021310025,"557 W 174TH ST
NEW YORK, NY",103475,1063158,9999999999,1021310025,11,40,2.636363636
106444399999999991021800200,"729 W 186TH ST
NEW YORK, NY",106444,1064443,9999999999,1021800200,11,61,4.545454545
106230499999999991020870041,NULL,111111,1062304,9999999999,1020870041,4,7,
106354699999999991021440029,NULL,111111,1063546,9999999999,1021440029,4,8,
106322199999999991021330020,"206 AUDUBON AVE
NEW YORK, NY",103958,1063221,9999999999,1021330020,2,9,
106388399999999991021610100,"565 W 192ND ST
NEW YORK, NY",132195,1063883,9999999999,1021610100,2,10,
106482299999999991022250010,NULL,111111,1064822,9999999999,1022250010,12,35,1.916666667
106507599999999991022480117,NULL,111111,1065075,9999999999,1022480117,9,21,
106428599999999991021760149,"711 W 180TH ST
NEW YORK, NY",110252,1064285,9999999999,1021760149,149,375,1.516778523
106426499999999991021760039,"720 W 180TH ST
NEW YORK, NY",100685,1064264,9999999999,1021760039,18,27,0.5
106217299999999991020820120,NULL,111111,1062172,9999999999,1020820120,21,36,0.7142857143
106228999999999991020870015,"610 RIVERSIDE DR
NEW YORK, NY",108163,1062289,9999999999,1020870015,1,1,
106123099999999991020580010,"453 W 141ST ST
NEW YORK, NY",111011,1061230,9999999999,1020580010,,3,
106190599999999991020760019,"533 W 144TH ST
NEW YORK, NY",129461,1061905,9999999999,1020760019,7,9,
106262099999999991021100066,"2091 AMSTERDAM AVE
NEW YORK, NY",101832,1062620,9999999999,1021100066,3,9,
106274399999999991021160052,"527 W 157TH ST
NEW YORK, NY",112593,1062743,9999999999,1021160052,3,7,
106275199999999991021170016,"540 W 159TH ST
NEW YORK, NY",130927,1062751,9999999999,1021170016,2,3,
106304499999999991021270023,"555 W 170TH ST
NEW YORK, NY",112063,1063044,9999999999,1021270023,1,2,
106307799999999991021280042,"506 W 172ND ST
NEW YORK, NY",109308,1063077,9999999999,1021280042,1,1,
106323099999999991021330050,"220 AUDUBON AVE
NEW YORK, NY",103978,1063230,9999999999,1021330050,35,25,-0.2857142857
106357099999999991021450042,"86 WADSWORTH AVE
NEW YORK, NY",102127,1063570,9999999999,1021450042,1,2,
106320099999999991021320076,"521 W 175TH ST
NEW YORK, NY",109391,1063200,9999999999,1021320076,1,2,
106396499999999991021660026,"603 W 184TH ST
NEW YORK, NY",130888,1063964,9999999999,1021660026,2,3,
106376699999999991021570015,"552 W 185TH ST
NEW YORK, NY",105846,1063766,9999999999,1021570015,5,6,
106382499999999991021580047,"470 AUDUBON AVE
NEW YORK, NY",131962,1063824,9999999999,1021580047,1,3,
106413699999999991021720004,"4580 BROADWAY
NEW YORK, NY",121111,1064136,9999999999,1021720004,,3,
106411899999999991021700557,"20 BROADWAY TER
NEW YORK, NY",105623,1064118,9999999999,1021700557,2,3,
106401799999999991021680070,"602 W 190TH ST
NEW YORK, NY",131891,1064017,9999999999,1021680070,1,3,
106388599999999991021610110,"568 W 192ND ST
NEW YORK, NY",125183,1063885,9999999999,1021610110,1,3,
